date,SPY,QQQ,IWM,EFA,EEM,XLK,XLF,XLE,XLV,XLY,XLP,XLI,XLU,TLT,IEF,LQD,HYG,SHY,GLD,SLV,DBC,VNQ
2008-11-01,65.18401336669922,25.072025299072266,37.138545989990234,24.373579025268555,15.738757133483887,6.004486083984375,7.402683734893799,14.292312622070312,18.32111930847168,8.17553997039795,14.876670837402344,16.401762008666992,8.083257675170898,62.512176513671875,62.09296798706055,46.124046325683594,22.63819122314453,64.75202178955078,80.30999755859375,10.229999542236328,18.518943786621094,15.436657905578613
2008-12-01,65.82257843017578,25.64301300048828,38.92332458496094,26.535125732421875,17.365123748779297,6.09994649887085,7.430119514465332,13.649275779724121,19.63842010498047,8.671862602233887,14.879046440124512,16.783287048339844,7.889172554016113,71.04660034179688,65.29454040527344,52.49580383300781,26.433748245239258,65.11656951904297,86.5199966430664,11.199999809265137,17.914823532104492,18.016265869140625
2009-01-01,60.4175910949707,25.056692123413086,35.16061019897461,22.89143180847168,15.751704216003418,5.810981750488281,5.483572483062744,13.40640926361084,19.401716232299805,7.751211643218994,13.80690860748291,14.769575119018555,7.875590801239014,61.760276794433594,62.75648880004883,51.550697326660156,26.165952682495117,64.83206176757812,91.30999755859375,12.520000457763672,17.12010955810547,14.857855796813965
2009-02-01,53.925777435302734,23.73746681213379,30.94736671447754,20.51355743408203,14.764179229736328,5.589306354522705,4.510295391082764,11.752034187316895,16.997770309448242,7.047652244567871,12.691131591796875,12.254239082336426,6.889101982116699,60.8140869140625,62.29524230957031,48.86808395385742,23.623703002929688,64.73808288574219,92.62999725341797,12.880000114440918,16.156312942504883,11.80819320678711
2009-03-01,58.418392181396484,26.18634605407715,33.34816360473633,22.23484992980957,17.25385284423828,6.214245796203613,5.280824661254883,12.194414138793945,18.01862144470215,7.942530155181885,13.230304718017578,13.334726333618164,7.020155906677246,63.27549743652344,64.35952758789062,49.0986328125,24.074323654174805,65.06132507324219,90.27999877929688,12.789999961853027,16.90875244140625,12.238180160522461
2009-04-01,64.22203063964844,29.606464385986328,38.4792594909668,24.796085357666016,19.938255310058594,6.862722873687744,6.431701183319092,13.147911071777344,17.99629020690918,9.413820266723633,13.794624328613281,15.744099617004395,7.1025848388671875,58.87653732299805,62.592750549316406,50.46195602416992,27.40765953063965,64.95394134521484,87.2699966430664,12.210000038146973,16.891843795776367,15.993305206298828
2009-05-01,67.97601318359375,30.556509017944336,39.787803649902344,28.067134857177734,23.116405487060547,7.0218586921691895,7.330818176269531,14.842374801635742,19.22432518005371,9.345109939575195,14.496895790100098,16.272274017333984,7.355364799499512,56.701072692871094,61.29253005981445,51.63109588623047,28.19028091430664,64.99034881591797,96.19999694824219,15.470000267028809,19.639514923095703,16.411664962768555
2009-06-01,67.93151092529297,31.458791732788086,40.50946807861328,27.672821044921875,22.596405029296875,7.2774338722229,7.199921607971191,13.870361328125,19.67997932434082,9.368791580200195,14.52573013305664,15.994955062866211,7.750471591949463,57.12694549560547,60.951011657714844,53.12393569946289,29.135129928588867,64.92909240722656,91.18000030517578,13.380000114440918,19.123798370361328,15.886975288391113
2009-07-01,72.99958038330078,34.11351013183594,44.22464370727539,30.451574325561523,25.085315704345703,7.872897624969482,7.8385772705078125,14.612239837646484,20.84685516357422,10.257766723632812,15.49243450164795,17.393423080444336,8.042257308959961,57.45602798461914,61.457908630371094,55.585018157958984,31.150997161865234,65.0005111694336,93.3499984741211,13.699999809265137,19.478883743286133,17.598114013671875
2009-08-01,75.6961441040039,34.61506652832031,45.5218620300293,31.82283592224121,24.755794525146484,8.00078296661377,8.856804847717285,14.770998001098633,21.407869338989258,10.61904239654541,15.681978225708008,18.2237548828125,8.122845649719238,58.737815856933594,61.92707824707031,56.31317901611328,30.622394561767578,65.2664794921875,93.4000015258789,14.619999885559082,18.692626953125,20.118715286254883
2009-09-01,78.38009643554688,36.570106506347656,48.054054260253906,33.03099060058594,27.279754638671875,8.371405601501465,9.029309272766113,15.6339750289917,21.539566040039062,11.187036514282227,16.201194763183594,19.286895751953125,8.234776496887207,60.18169403076172,62.62337875366211,57.30364227294922,32.398189544677734,65.42066955566406,98.8499984741211,16.3799991607666,18.650352478027344,21.445098876953125
2009-10-01,76.87323760986328,35.45353317260742,44.93500518798828,32.19735336303711,26.34027671813965,8.267112731933594,8.49141788482666,16.019603729248047,21.088783264160156,10.922327041625977,16.436647415161133,18.518068313598633,7.970860958099365,58.607234954833984,62.53704833984375,57.018821716308594,32.222320556640625,65.5095443725586,102.52999877929688,16.06999969482422,19.94387435913086,20.487960815429688
2009-11-01,81.6091537475586,37.70399856567383,46.338985443115234,33.45988082885742,28.408523559570312,8.724390029907227,8.860085487365723,16.474822998046875,23.049657821655273,11.655370712280273,17.041170120239258,20.14360809326172,8.35550594329834,59.318115234375,63.79846954345703,58.13212966918945,32.76506423950195,65.9002685546875,115.63999938964844,18.149999618530273,20.84848976135254,21.8331241607666
2009-12-01,83.16797637939453,39.6656608581543,50.01124572753906,33.69731903076172,29.33913230895996,9.23073959350586,8.73525333404541,16.61988067626953,23.471595764160156,12.189956665039062,17.00343132019043,20.480836868286133,8.812664031982422,55.553985595703125,60.98954391479492,56.930335998535156,33.97239303588867,65.34626007080078,107.30999755859375,16.540000915527344,20.81467628479004,23.445894241333008
2010-01-01,80.14543914794922,37.099308013916016,48.145023345947266,31.990516662597656,27.062694549560547,8.437699317932129,8.60179615020752,15.888145446777344,23.6302433013916,11.837813377380371,16.829988479614258,20.178678512573242,8.389363288879395,57.04961013793945,62.43513488769531,57.64094924926758,33.349693298339844,65.86612701416016,105.95999908447266,15.899999618530273,19.182981491088867,22.15149688720703
2010-02-01,82.6455307006836,38.80731964111328,50.29957962036133,32.07585906982422,27.543439865112305,8.731562614440918,8.905108451843262,16.366249084472656,23.72088623046875,12.497060775756836,17.363157272338867,21.25467300415039,8.278565406799316,56.854244232177734,62.64229965209961,57.9329719543457,33.974483489990234,65.97174835205078,109.43000030517578,16.06999969482422,19.977691650390625,23.388240814208984
2010-03-01,87.67704010009766,41.79972457885742,54.4395751953125,34.1240348815918,29.777446746826172,9.328784942626953,9.697565078735352,16.8272705078125,24.353618621826172,13.472692489624023,18.017292022705078,23.10232925415039,8.501309394836426,55.68455123901367,61.98030471801758,58.31059265136719,34.6993408203125,65.79419708251953,108.94999694824219,17.139999389648438,19.88469123840332,25.770755767822266
2010-04-01,89.03333282470703,42.737091064453125,57.5308952331543,33.16699981689453,29.72795867919922,9.445897102355957,9.825242042541504,17.526458740234375,23.406156539916992,14.284989356994629,17.823774337768555,24.085872650146484,8.724872589111328,57.53428649902344,63.00465393066406,59.42311477661133,35.36711120605469,65.99169921875,115.36000061035156,18.260000228881836,20.662494659423828,27.613405227661133
2010-05-01,81.95928192138672,39.57780075073242,53.19501876831055,29.454681396484375,26.935441970825195,8.739173889160156,8.92540168762207,15.519585609436035,21.882625579833984,13.279873847961426,16.99805450439453,21.889535903930664,8.243343353271484,60.473350524902344,64.85272216796875,58.64570236206055,33.7135124206543,66.29058074951172,118.87999725341797,18.030000686645508,18.565807342529297,26.140338897705078
2010-06-01,77.71859741210938,37.21276092529297,49.07591247558594,28.84734535217285,26.5587100982666,8.267555236816406,8.414095878601074,14.599968910217285,21.48343276977539,11.989174842834473,16.56776237487793,20.384571075439453,8.185469627380371,63.97944641113281,66.82959747314453,60.56838607788086,34.0881233215332,66.56835174560547,121.68000030517578,18.209999084472656,18.236087799072266,24.777835845947266
2010-07-01,83.02681732177734,39.91376495361328,52.379180908203125,32.19663619995117,29.46224021911621,8.883567810058594,8.962442398071289,15.822517395019531,21.765296936035156,12.93991470336914,17.529346466064453,22.509984970092773,8.796628952026367,63.37401580810547,67.43750762939453,61.846832275390625,35.84474182128906,66.69741821289062,115.48999786376953,17.579999923706055,19.352066040039062,27.154891967773438
2010-08-01,79.2922592163086,37.86623001098633,48.480140686035156,30.974763870239258,28.508630752563477,8.385082244873047,8.261778831481934,15.04666805267334,21.40724754333496,12.425447463989258,17.204490661621094,20.949371337890625,8.92407512664795,68.69164276123047,69.70072937011719,63.61276626586914,35.490074157714844,66.85675811767578,122.08000183105469,18.93000030517578,18.76871681213379,26.808452606201172
2010-09-01,86.39321899414062,42.85428237915039,54.513648986816406,34.06354522705078,31.860502243041992,9.363089561462402,8.762747764587402,16.550668716430664,23.34745979309082,13.79491901397705,18.24327850341797,23.364168167114258,9.182412147521973,66.96036529541016,69.6986312866211,63.90324020385742,36.78824234008789,66.93608856201172,127.91000366210938,21.309999465942383,20.383501052856445,28.006973266601562
2010-10-01,89.6936264038086,45.57032775878906,56.77493667602539,35.3598518371582,32.82121658325195,9.904047012329102,8.890981674194336,17.4895076751709,23.868162155151367,14.558774948120117,18.825645446777344,24.036409378051758,9.281901359558105,63.96773147583008,69.69367980957031,63.73532485961914,37.46416473388672,67.08294677734375,132.6199951171875,24.170000076293945,21.28812026977539,29.335275650024414
2010-11-01,89.6936264038086,45.49174118041992,58.75359344482422,33.65419387817383,31.867605209350586,9.741353988647461,8.829917907714844,18.51395606994629,23.17899513244629,14.926260948181152,18.531190872192383,24.357593536376953,9.000985145568848,62.88713455200195,69.06771087646484,62.705814361572266,36.9865837097168,66.94554138183594,135.4199981689453,27.440000534057617,21.19512176513672,28.792133331298828
2010-12-01,95.68986511230469,47.65583419799805,63.47350311279297,36.45020294189453,34.1868782043457,10.282549858093262,9.77509593963623,20.23917579650879,24.245975494384766,15.537616729736328,19.346487045288086,26.17873764038086,9.280494689941406,60.56086730957031,66.69805145263672,62.234249114990234,38.01958465576172,66.83589935302734,138.72000122070312,30.18000030517578,23.291807174682617,30.102367401123047
2011-01-01,97.91944885253906,49.00342559814453,63.23821258544922,37.21403121948242,32.8736572265625,10.609108924865723,10.050882339477539,21.692251205444336,24.384523391723633,15.442091941833496,19.062658309936523,27.2072696685791,9.393024444580078,58.69493865966797,66.6838150024414,62.257171630859375,38.64696502685547,66.92342376708984,129.8699951171875,27.389999389648438,24.120336532592773,31.080961227416992
2011-02-01,101.32090759277344,50.552284240722656,66.74285888671875,38.535057067871094,32.859291076660156,10.841778755187988,10.32667064666748,23.290618896484375,25.146533966064453,16.3682804107666,19.61711883544922,27.785354614257812,9.508511543273926,59.66349792480469,66.54483795166016,62.9295768737793,39.20175552368164,66.84220123291016,137.66000366210938,33.11000061035156,25.12640380859375,32.543392181396484
